"ns.ektest.emirates.com",""
"ns5.ektest.emirates.com",""
"nt.ektest.emirates.com",""
"oa.ektest.emirates.com",""
"office.ektest.emirates.com",""
"olbweb.ektest.emirates.com",""
"onednata.ektest.emirates.com",""
"ooekprd.ektest.emirates.com",""
"*.ooekprd.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.ooekprd.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.ooekprd.ektest.emirates.com",""
"orbit.ektest.emirates.com",""
"*.orbit.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.orbit.ektest.emirates.com",""
"origin-mobile2.ektest.emirates.com",""
"origin-mobile3.ektest.emirates.com",""
"os.ektest.emirates.com",""
"*.os.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.os.ektest.emirates.com",""
"otp.ektest.emirates.com",""
"outlook.ektest.emirates.com",""
"ox.ektest.emirates.com",""
"page.ektest.emirates.com",""
"panel.ektest.emirates.com",""
"*.panel.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.panel.ektest.emirates.com",""
"partner.ektest.emirates.com",""
"pass.ektest.emirates.com",""
"payment-services-egtc.ektest.emirates.com",""
"pgapi.ektest.emirates.com",""
"*.pgapi.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.pgapi.ektest.emirates.com",""
"pgstagingbilling-dev.ektest.emirates.com",""
"*.pgstagingbilling-dev.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.pgstagingbilling-dev.ektest.emirates.com",""
"phpmyadmin.ektest.emirates.com",""
"pilotbriefingnew.ektest.emirates.com",""
"pios.ektest.emirates.com",""
"pki.ektest.emirates.com",""
"powerpages.ektest.emirates.com",""
"*.powerpages.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.powerpages.ektest.emirates.com",""
"press.ektest.emirates.com",""
"pruebas.ektest.emirates.com",""
"qi2wlgbl43s0td70v.ektest.emirates.com",""
"raw.ektest.emirates.com",""
"*.raw.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.raw.ektest.emirates.com",""
"redir.ektest.emirates.com",""
"*.redir.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.redir.ektest.emirates.com",""
"*.thissubdomainshouldonlyresolveifwildcard.redir.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.redir.ektest.emirates.com",""
"redirector.ektest.emirates.com",""
"repository.ektest.emirates.com",""
"research.ektest.emirates.com",""
"*.research.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.research.ektest.emirates.com",""
"resources.ektest.emirates.com",""
"rpcdo.ektest.emirates.com",""
"*.rpcdo.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.rpcdo.ektest.emirates.com",""
"*.thissubdomainshouldonlyresolveifwildcard.rpcdo.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.rpcdo.ektest.emirates.com",""
"rpdftp.ektest.emirates.com",""
"*.rpdftp.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.rpdftp.ektest.emirates.com",""
"rss.ektest.emirates.com",""
"sagstag.ektest.emirates.com",""
"salt.ektest.emirates.com",""
"*.salt.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.salt.ektest.emirates.com",""
"sdkb-stg.ektest.emirates.com",""
"sdkb.ektest.emirates.com",""
"sec.ektest.emirates.com",""
"service-umctest.ektest.emirates.com",""
"sftp.ektest.emirates.com",""
"shell.ektest.emirates.com",""
"siduat.ektest.emirates.com",""
"*.siduat.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.siduat.ektest.emirates.com",""
"*.thissubdomainshouldonlyresolveifwildcard.siduat.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.siduat.ektest.emirates.com",""
"sin.ektest.emirates.com",""
"siteadmin.ektest.emirates.com",""
"skychain.ektest.emirates.com",""
"smartbrief.ektest.emirates.com",""
"software.ektest.emirates.com",""
"solaris.ektest.emirates.com",""
"spapps.ektest.emirates.com",""
"speakupcm.ektest.emirates.com",""
"spring.ektest.emirates.com",""
"squirrelmail.ektest.emirates.com",""
"ssh.ektest.emirates.com",""
"*.ssh.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.ssh.ektest.emirates.com",""
"sso.ektest.emirates.com",""
"*.sso.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.sso.ektest.emirates.com",""
"stage3.ektest.emirates.com",""
"static.ektest.emirates.com",""
"*.static.ektest.emirates.com",""
"deploy.static.ektest.emirates.com",""
"*.deploy.static.ektest.emirates.com",""
"a104-110-96-234.deploy.static.ektest.emirates.com",""
"*.a104-110-96-234.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.a104-110-96-234.deploy.static.ektest.emirates.com",""
"*.thissubdomainshouldonlyresolveifwildcard.a104-110-96-234.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.a104-110-96-234.deploy.static.ektest.emirates.com",""
"a104-81-133-197.deploy.static.ektest.emirates.com",""
"*.a104-81-133-197.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.a104-81-133-197.deploy.static.ektest.emirates.com",""
"a23-3-176-159.deploy.static.ektest.emirates.com",""
"*.a23-3-176-159.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.a23-3-176-159.deploy.static.ektest.emirates.com",""
"*.thissubdomainshouldonlyresolveifwildcard.a23-3-176-159.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.a23-3-176-159.deploy.static.ektest.emirates.com",""
"*.thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.a23-3-176-159.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.a23-3-176-159.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.deploy.static.ektest.emirates.com",""
"*.thissubdomainshouldonlyresolveifwildcard.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.deploy.static.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.static.ektest.emirates.com",""
"stats.ektest.emirates.com",""
"stgelbgateway.ektest.emirates.com",""
"*.stgelbgateway.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.stgelbgateway.ektest.emirates.com",""
"svcdev.ektest.emirates.com",""
"*.svcdev.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.svcdev.ektest.emirates.com",""
"team.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.team.ektest.emirates.com",""
"teltrack.ektest.emirates.com",""
"test4.ektest.emirates.com",""
"testegsts.ektest.emirates.com",""
"tester.ektest.emirates.com",""
"*.tester.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.tester.ektest.emirates.com",""
"tfs.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.ektest.emirates.com",""
"threestage.ektest.emirates.com",""
"time.ektest.emirates.com",""
"*.time.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.time.ektest.emirates.com",""
"tpe.ektest.emirates.com",""
"travel.ektest.emirates.com",""
"trial.ektest.emirates.com",""
"tridion.ektest.emirates.com",""
"*.tridion.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.tridion.ektest.emirates.com",""
"tripsapps.ektest.emirates.com",""
"tripsng.ektest.emirates.com",""
"*.tripsng.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.tripsng.ektest.emirates.com",""
"tst.ektest.emirates.com",""
"tur.ektest.emirates.com",""
"two.ektest.emirates.com",""
"uaekis.ektest.emirates.com",""
"uploads.ektest.emirates.com",""
"utaswqar.ektest.emirates.com",""
"vchs-dubaicustoms-interface.ektest.emirates.com",""
"vchstransguard.ektest.emirates.com",""
"ve-tibco-protas-ezm.ektest.emirates.com",""
"ve-tibco-protas.ektest.emirates.com",""
"vms.ektest.emirates.com",""
"vod.ektest.emirates.com",""
"webapp.ektest.emirates.com",""
"*.webapp.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.webapp.ektest.emirates.com",""
"*.thissubdomainshouldonlyresolveifwildcard.webapp.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.thissubdomainshouldonlyresolveifwildcard.webapp.ektest.emirates.com",""
"webmaster.ektest.emirates.com",""
"ww.ektest.emirates.com",""
"www.ektest.emirates.com",""
"x.ektest.emirates.com",""
"xenapps.ektest.emirates.com",""
"*.xenapps.ektest.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.xenapps.ektest.emirates.com",""
"xpsservices.ektest.emirates.com",""
"zabbix.ektest.emirates.com",""
"ektn.emirates.com",""
"ektraining.emirates.com",""
"*.ektraining.emirates.com",""
"0-106-81.ektraining.emirates.com",""
"*.0-106-81.ektraining.emirates.com",""
"nautilus.0-106-81.ektraining.emirates.com",""
"0-109-64nautilus.ektraining.emirates.com",""
"0-16-107.ektraining.emirates.com",""
"*.0-16-107.ektraining.emirates.com",""
"nautilus.0-16-107.ektraining.emirates.com",""
"0-4-117nautilus.ektraining.emirates.com",""
"0-41-170nautilus.ektraining.emirates.com",""
"1-104-245-nautilus.ektraining.emirates.com",""
"1-150-101-nautilus.ektraining.emirates.com",""
"1-152-230-nautilus.ektraining.emirates.com",""
"1-178-199-nautilus.ektraining.emirates.com",""
"1-192-104.ektraining.emirates.com",""
"1-44-152.ektraining.emirates.com",""
"1-44-91-nautilus.ektraining.emirates.com",""
"1-52-195-nautilus.ektraining.emirates.com",""
"1-52-72-nautilus.ektraining.emirates.com",""
"1-91-94-nautilus.ektraining.emirates.com",""
"105-131nautilus.ektraining.emirates.com",""
"112-77nautilus.ektraining.emirates.com",""
"112-89nautilus.ektraining.emirates.com",""
"132-234nautilus.ektraining.emirates.com",""
"133-214.ektraining.emirates.com",""
"144-112nautilus.ektraining.emirates.com",""
"145-46.ektraining.emirates.com",""
"155-32.ektraining.emirates.com",""
"*.155-32.ektraining.emirates.com",""
"nautilus.155-32.ektraining.emirates.com",""
"160-144-nautilus.ektraining.emirates.com",""
"162-172nautilus.ektraining.emirates.com",""
"17-232.ektraining.emirates.com",""
"*.17-232.ektraining.emirates.com",""
"nautilus.17-232.ektraining.emirates.com",""
"171-232-nautilus.ektraining.emirates.com",""
"173-161.ektraining.emirates.com",""
"*.173-161.ektraining.emirates.com",""
"nautilus.173-161.ektraining.emirates.com",""
"173-161nautilus.ektraining.emirates.com",""
"1ospacenautilus.ektraining.emirates.com",""
"2-130-236.ektraining.emirates.com",""
"*.2-130-236.ektraining.emirates.com",""
"nautilus.2-130-236.ektraining.emirates.com",""
"2-165-67-nautilus.ektraining.emirates.com",""
"2-165-67.ektraining.emirates.com",""
"2-167-13nautilus.ektraining.emirates.com",""
"2-171-5.ektraining.emirates.com",""
"*.2-171-5.ektraining.emirates.com",""
"nautilus.2-171-5.ektraining.emirates.com",""
"2-18-193nautilus.ektraining.emirates.com",""
"2-45-137-nautilus.ektraining.emirates.com",""
"2-45-137.ektraining.emirates.com",""
"*.2-45-137.ektraining.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.2-45-137.ektraining.emirates.com",""
"2-53-84.ektraining.emirates.com",""
"*.2-53-84.ektraining.emirates.com",""
"nautilus.2-53-84.ektraining.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.2-53-84.ektraining.emirates.com",""
"2-92-29nautilus.ektraining.emirates.com",""
"216-180-nautilus.ektraining.emirates.com",""
"3-103-214.ektraining.emirates.com",""
"*.3-103-214.ektraining.emirates.com",""
"nautilus.3-103-214.ektraining.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.3-103-214.ektraining.emirates.com",""
"3-11-154.ektraining.emirates.com",""
"*.3-11-154.ektraining.emirates.com",""
"nautilus.3-11-154.ektraining.emirates.com",""
"3-215-43.ektraining.emirates.com",""
"*.3-215-43.ektraining.emirates.com",""
"nautilus.3-215-43.ektraining.emirates.com",""
"3-237-65nautilus.ektraining.emirates.com",""
"3-67-152nautilus.ektraining.emirates.com",""
"3-78-211.ektraining.emirates.com",""
"*.3-78-211.ektraining.emirates.com",""
"nautilus.3-78-211.ektraining.emirates.com",""
"3-85-44.ektraining.emirates.com",""
"*.3-85-44.ektraining.emirates.com",""
"nautilus.3-85-44.ektraining.emirates.com",""
"3-92-98.ektraining.emirates.com",""
"36-144nautilus.ektraining.emirates.com",""
"38-157-nautilus.ektraining.emirates.com",""
"4-103-39.ektraining.emirates.com",""
"*.4-103-39.ektraining.emirates.com",""
"nautilus.4-103-39.ektraining.emirates.com",""
"4-108-168-nautilus.ektraining.emirates.com",""
"4-193-71.ektraining.emirates.com",""
"*.4-193-71.ektraining.emirates.com",""
"nautilus.4-193-71.ektraining.emirates.com",""
"4-48-147.ektraining.emirates.com",""
"55-241.ektraining.emirates.com",""
"*.55-241.ektraining.emirates.com",""
"nautilus.55-241.ektraining.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.55-241.ektraining.emirates.com",""
"56-117-nautilus.ektraining.emirates.com",""
"58-141nautilus.ektraining.emirates.com",""
"6-138-213-nautilus.ektraining.emirates.com",""
"6-165-52-nautilus.ektraining.emirates.com",""
"6-235-130nautilus.ektraining.emirates.com",""
"6-37-47.ektraining.emirates.com",""
"*.6-37-47.ektraining.emirates.com",""
"nautilus.6-37-47.ektraining.emirates.com",""
"7-133-234nautilus.ektraining.emirates.com",""
"7-23-8nautilus.ektraining.emirates.com",""
"7-26-191.ektraining.emirates.com",""
"*.7-26-191.ektraining.emirates.com",""
"nautilus.7-26-191.ektraining.emirates.com",""
"7-71-152nautilus.ektraining.emirates.com",""
"7-95-190.ektraining.emirates.com",""
"*.7-95-190.ektraining.emirates.com",""
"nautilus.7-95-190.ektraining.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard.7-95-190.ektraining.emirates.com",""
"8-189-218.ektraining.emirates.com",""
"*.8-189-218.ektraining.emirates.com",""
"nautilus.8-189-218.ektraining.emirates.com",""
"8-231-194.ektraining.emirates.com",""
"9-230-151.ektraining.emirates.com",""
"*.9-230-151.ektraining.emirates.com",""
"nautilus.9-230-151.ektraining.emirates.com",""
"9-6-10.ektraining.emirates.com",""
"*.9-6-10.ektraining.emirates.com",""
"nautilus.9-6-10.ektraining.emirates.com",""
"92-126.ektraining.emirates.com",""
"97-179.ektraining.emirates.com",""
"_.ektraining.emirates.com",""
"*._.ektraining.emirates.com",""
"thissubdomainshouldonlyresolveifwildcard._.ektraining.emirates.com",""
"a104-100-16-60nautilus.ektraining.emirates.com",""
"a104-100-230-105.ektraining.emirates.com",""
"a104-100-28-6-nautilus.ektraining.emirates.com",""
"a104-100-70-46-nautilus.ektraining.emirates.com",""
"a104-100-9-86.ektraining.emirates.com",""
"*.a104-100-9-86.ektraining.emirates.com",""
"nautilus.a104-100-9-86.ektraining.emirates.com",""
"a104-101-0-16.ektraining.emirates.com",""
"a104-101-3-236.ektraining.emirates.com",""
"*.a104-101-3-236.ektraining.emirates.com",""
"nautilus.a104-101-3-236.ektraining.emirates.com",""
"a104-102-178-164.ektraining.emirates.com",""
"*.a104-102-178-164.ektraining.emirates.com",""
"nautilus.a104-102-178-164.ektraining.emirates.com",""
"a104-102-233-31-nautilus.ektraining.emirates.com",""
"a104-103-1-62.ektraining.emirates.com",""
"a104-103-3-170.ektraining.emirates.com",""
"a104-103-74-45.ektraining.emirates.com",""
"*.a104-103-74-45.ektraining.emirates.com",""
"nautilus.a104-103-74-45.ektraining.emirates.com",""
"a104-104-13-23.ektraining.emirates.com",""
"a104-104-162-150.ektraining.emirates.com",""
"a104-105-128-39.ektraining.emirates.com",""
"*.a104-105-128-39.ektraining.emirates.com",""
"nautilus.a104-105-128-39.ektraining.emirates.com",""
"a104-105-24-210-nautilus.ektraining.emirates.com",""
"a104-105-243-213nautilus.ektraining.emirates.com",""
"a104-105-246-241nautilus.ektraining.emirates.com",""
"a104-105-248-177.ektraining.emirates.com",""
"*.a104-105-248-177.ektraining.emirates.com",""
"nautilus.a104-105-248-177.ektraining.emirates.com",""
"a104-105-54-193.ektraining.emirates.com",""
"a104-106-174-197nautilus.ektraining.emirates.com",""
"a104-106-87-112.ektraining.emirates.com",""
"a104-107-232-45.ektraining.emirates.com",""
"*.a104-107-232-45.ektraining.emirates.com",""
"nautilus.a104-107-232-45.ektraining.emirates.com",""
"a104-107-4-246.ektraining.emirates.com",""
"*.a104-107-4-246.ektraining.emirates.com",""
"nautilus.a104-107-4-246.ektraining.emirates.com",""
"a104-107-42-143.ektraining.emirates.com",""
